JRz485_2_afterdeh , 4.11.2023, 20:30
Fixed value(s) :  AC Volt  [Vrms]=1.0000e+00  
 Freq. [Hz]	 Temp. [C]	 Modulus'  	 Modulus''  	 Eps'    	 Eps''   	 Sig' [S/cm]	 Sig'' [S/cm]	Tan(Delta)  	Tan(Phi)  
3.67190e+01	1.00000e+01	3.89354e-02	2.26951e-04	2.56827e+01	1.49702e-01	3.05806e-12	5.04211e-10	5.82889e-03	-1.71559e+02
2.83870e+01	1.00000e+01	3.88963e-02	2.49990e-04	2.57083e+01	1.65230e-01	2.60938e-12	3.90204e-10	6.42708e-03	-1.55592e+02
2.19450e+01	1.00000e+01	3.88606e-02	2.76150e-04	2.57317e+01	1.82854e-01	2.23238e-12	3.01939e-10	7.10616e-03	-1.40723e+02
1.69650e+01	1.00000e+01	3.88150e-02	3.00403e-04	2.57617e+01	1.99379e-01	1.88176e-12	2.33703e-10	7.73937e-03	-1.29209e+02
1.31150e+01	1.00000e+01	3.87705e-02	3.26990e-04	2.57910e+01	2.17521e-01	1.58708e-12	1.80880e-10	8.43400e-03	-1.18568e+02
1.01390e+01	1.00000e+01	3.87205e-02	3.57436e-04	2.58239e+01	2.38385e-01	1.34463e-12	1.40021e-10	9.23117e-03	-1.08329e+02
7.83830e+00	1.00000e+01	3.86655e-02	3.91431e-04	2.58602e+01	2.61796e-01	1.14160e-12	1.08406e-10	1.01235e-02	-9.87800e+01
6.05960e+00	1.00000e+01	3.86055e-02	4.26566e-04	2.58999e+01	2.86177e-01	9.64735e-13	8.39403e-11	1.10494e-02	-9.05030e+01
4.68460e+00	1.00000e+01	3.85494e-02	4.67185e-04	2.59369e+01	3.14333e-01	8.19203e-13	6.49897e-11	1.21191e-02	-8.25143e+01
3.62150e+00	1.00000e+01	3.84809e-02	5.11222e-04	2.59823e+01	3.45177e-01	6.95440e-13	5.03327e-11	1.32851e-02	-7.52724e+01
2.79970e+00	1.00000e+01	3.84040e-02	5.56522e-04	2.60335e+01	3.77257e-01	5.87595e-13	3.89908e-11	1.44912e-02	-6.90072e+01
2.16440e+00	1.00000e+01	3.83217e-02	6.09609e-04	2.60882e+01	4.15003e-01	4.99709e-13	3.02090e-11	1.59076e-02	-6.28629e+01
1.67320e+00	1.00000e+01	3.82332e-02	6.74854e-04	2.61471e+01	4.61522e-01	4.29605e-13	2.34080e-11	1.76510e-02	-5.66541e+01
1.29350e+00	1.00000e+01	3.81390e-02	7.37033e-04	2.62101e+01	5.06509e-01	3.64487e-13	1.81414e-11	1.93249e-02	-5.17466e+01
1.00000e+00	1.00000e+01	3.80354e-02	8.11618e-04	2.62794e+01	5.60762e-01	3.11967e-13	1.40636e-11	2.13385e-02	-4.68636e+01
3.00000e+05	5.00000e+00	3.93444e-02	7.11835e-05	2.54165e+01	4.59846e-02	7.67473e-09	4.07506e-06	1.80924e-03	-5.52718e+02
2.31920e+05	5.00000e+00	3.93423e-02	6.76665e-05	2.54179e+01	4.37173e-02	5.64054e-09	3.15047e-06	1.71994e-03	-5.81414e+02
1.79290e+05	5.00000e+00	3.93305e-02	6.08655e-05	2.54255e+01	3.93470e-02	3.92461e-09	2.43629e-06	1.54754e-03	-6.46187e+02
1.38610e+05	5.00000e+00	3.93244e-02	5.81375e-05	2.54295e+01	3.75951e-02	2.89905e-09	1.88381e-06	1.47841e-03	-6.76403e+02
1.07150e+05	5.00000e+00	3.93179e-02	5.59552e-05	2.54336e+01	3.61958e-02	2.15764e-09	1.45650e-06	1.42315e-03	-7.02668e+02
8.28380e+04	5.00000e+00	3.93085e-02	5.39104e-05	2.54397e+01	3.48898e-02	1.60789e-09	1.12630e-06	1.37147e-03	-7.29146e+02
6.40400e+04	5.00000e+00	3.93015e-02	5.23356e-05	2.54443e+01	3.38827e-02	1.20714e-09	8.70878e-07	1.33164e-03	-7.50952e+02
4.95080e+04	5.00000e+00	3.92943e-02	5.10402e-05	2.54489e+01	3.30562e-02	9.10453e-10	6.73387e-07	1.29892e-03	-7.69869e+02
3.82730e+04	5.00000e+00	3.92957e-02	4.68177e-05	2.54481e+01	3.03193e-02	6.45567e-10	5.20554e-07	1.19142e-03	-8.39334e+02
2.95880e+04	5.00000e+00	3.92856e-02	4.54743e-05	2.54546e+01	2.94645e-02	4.85002e-10	4.02537e-07	1.15753e-03	-8.63908e+02
2.28740e+04	5.00000e+00	3.92793e-02	4.45507e-05	2.54587e+01	2.88754e-02	3.67450e-10	3.11246e-07	1.13420e-03	-8.81675e+02
1.76830e+04	5.00000e+00	3.92734e-02	4.37401e-05	2.54625e+01	2.83585e-02	2.78977e-10	2.40650e-07	1.11373e-03	-8.97880e+02
1.36710e+04	5.00000e+00	3.92672e-02	4.27443e-05	2.54665e+01	2.77216e-02	2.10837e-10	1.86081e-07	1.08855e-03	-9.18654e+02
1.05680e+04	5.00000e+00	3.92581e-02	4.24066e-05	2.54724e+01	2.75153e-02	1.61769e-10	1.43880e-07	1.08020e-03	-9.25754e+02
8.17010e+03	5.00000e+00	3.92529e-02	4.36030e-05	2.54758e+01	2.82991e-02	1.28626e-10	1.11248e-07	1.11082e-03	-9.00234e+02
6.31610e+03	5.00000e+00	3.92459e-02	4.42271e-05	2.54803e+01	2.87143e-02	1.00896e-10	8.60191e-08	1.12692e-03	-8.87374e+02
4.88290e+03	5.00000e+00	3.92405e-02	4.47655e-05	2.54839e+01	2.90720e-02	7.89735e-11	6.65100e-08	1.14080e-03	-8.76579e+02
